status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,,,,,
Unsatisfactory,validation-662,`NonTransferrableScaledToken` uses wrong unscaled calculation.,inverse scaling system?,,Unatructured proof,https://github.com/code-423n4/2024-06-size/blob/main/src/token/NonTransferrableScaledToken.sol#L94-L100,,,https://github.com/code-423n4/2024-06-size/blob/main/src/token/NonTransferrableScaledToken.sol#L94-L100,,,,,,,
Unsatisfactory,validation-663,Inconsistent ETH Balance Handling in Multicall Deposits,,bot report,Inadequate proof alleging the flaw,,,,"""""",,,,,,,
Unsatisfactory,validation-666,Incorrect ETH Deposit Amount Calculation in Deposit Library,,bot report,The user will be lucky with a foolish attacker then,,,,"""""",,,,,,,
Unsatisfactory,validation-667,Round Completeness Check Omission in PriceFeed Contract,,oracle stale,Known readme issue,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L64-L89,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L64-L89,,,,,,,
Unsatisfactory,validation-668,Unchecked Maximum Slippage in Liquidation Exposes Protocol to Market Manipulation and Disproportionate Gains for Whales,,,Intended design,,,,"""""",,,,,,,
Unsatisfactory,validation-669,Lack of Slippage Protection in Deposit Functions,,slippage deposit,Known readme issue,,,,"""""",,,,,,,
Unsatisfactory,validation-670,Insufficient ETH handling in `executeDeposit` Function,,bot report,The user will be lucky with a foolish attacker then,,,,"""""",,,,,,,
Unsatisfactory,validation-671,PriceFeed contract fails to handle Chainlink aggregator minAnswer/maxAnswer thresholds,,oracle minAnswer,No longer needed per Chainlink,,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L84-L94,,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L84-L94,,,,,,,
Unsatisfactory,validation-672,No storage gaps in `SizeView.sol`,,QA,Bot: [Low-7]	Upgradable contracts should have a __gap variable,,,,"""""",,,,,,,
Unsatisfactory,validation-674,Insufficient Handling of Deviation Threshold for ETH/USD Price Feed on BASE L2,,,Known readme issue,,,,"""""",,,,,,,
Unsatisfactory,validation-675,Potential Misconfiguration of PriceFeed Contract on BASE Mainnet L2,,hearbeat,Known readme issue,,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L84-L94,,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L84-L94,,,,,,,
Unsatisfactory,validation-676,Incorrect APR Calculation for Exact Tenor Matches in Yield Curve Interpolation,,,Insufficient proof (lacking coded POC) alleging the flaw,,,,"""""",,,,,,,
Unsatisfactory,validation-677,Delegatecall Vulnerability in Multicall Implementation,,,OZ Address will take care of it,,,,"""""",,,,,,,
Unsatisfactory,validation-678,No Storage Gap for Upgradeable Contract Might Lead to Storage Slot Collision,,QA,Bot: [Low-7]	Upgradable contracts should have a __gap variable,,,,"""""",,,,,,,
Unsatisfactory,validation-679,borrowers face a loss when selling or buying credit by market,,inconsistent fee cash/credit amount in/out,fragmentationFee is paid by whoever causes the fragmentation,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L185-329,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L185-329,,,,,,,
Unsatisfactory,validation-68,Current design of the system makes it very hard for certain users to not get fragmented,,"feature improvement, no big loss",buy/sell 100% of positions to avoid fragmentationFee not always possible,,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L162,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L175""","""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L162,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L175,""""""",,,,,,,
Unsatisfactory,validation-680,Precision Loss in Scaled Token Burns Due to Incorrect Rounding,,,Low inconsequential,https://github.com/code-423n4/2024-06-size/blob/main/src/token/NonTransferrableScaledToken.sol#L77,,,https://github.com/code-423n4/2024-06-size/blob/main/src/token/NonTransferrableScaledToken.sol#L77,,,,,,,
Unsatisfactory,validation-682,Reorg Vulnerability in Contract Initialization Process,,,Low QA,,,,"""""",,,,,,,
Unsatisfactory,validation-683,Lack of slippage control in market operations,,slippage,Known readme issue,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L121,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L127""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L121,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L127""",,,,,,,
Unsatisfactory,validation-685,Whales can force overDue liquidation via block stuffing,,,Intended design. Known Solidified issue 7,,,,"""""",,,,,,,
Unsatisfactory,validation-689,Vulnerabilities in Borrowing Mechanism Due to Limit Orders Not Cleared When Borrower Reaches Max Borrow Limit,,,Intended design. Known Solidified issue 7. Infeasible in the context after all,,,,"""""",,,,,,,
Unsatisfactory,validation-690,DOS possible when selling credit through market,,"< or <=, but seems no big loss",Insufficient proof alleging the flaw,,,,"""""",,,,,,,
Unsatisfactory,validation-691,lender can not liquidate self even though loan is overdue unless borrower's debt position is not underwater.,,"cannot self liq if overdue, maybe by design",Intended design,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/RiskLibrary.sol#L80-L81,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/RiskLibrary.sol#L80-L81,,,,,,,
Unsatisfactory,validation-692,Loan limit check logic loophole leads to loan limit exceeding problem,,,Low inconsequential,,,,"""""",,,,,,,
Unsatisfactory,validation-693,Inflexibility in Adjusting `crLiquidation` Value in Smart Contract Settings,,design choice,Low QA on protocol controlled function,,,,"""""",,,,,,,
Unsatisfactory,validation-696,Missing Access Control,,,Infeasible per the described POC,,,,"""""",,,,,,,
Unsatisfactory,validation-697,`Size.buyCreditMarket(BuyCreditMarketParams)` race condition can force many transaction to revert in normal circumstances,,slippage buy,Intended design. Known Solidified issue 7. Infeasible in the context after all,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L182,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L182,,,,,,,
Unsatisfactory,validation-7,The smart contract's withdraw function is vulnerable to a reentrancy attack,,,CEI well in place in DepositTokenLibrary.sol,,,,"""""",,,,,,,
Unsatisfactory,validation-700,Insufficient validation before state change,,,Intended design,,,,"""""",,,,,,,
Unsatisfactory,validation-705,Rounding issue in `getCreditPositionProRataAssignedCollateral` calculation.,,no significant loss,Low inconsequential,,,,"""""",,,,,,,
Unsatisfactory,validation-706,"`YieldCurveLibrary.getAPR` rounds in different directions, returning unexpected results",,,Low and inconsequential,,,,"""""",,,,,,,
Unsatisfactory,validation-708,Any existing loan can be bought by anyone,immediate for sale exploit,forsale true,Intended design. Known Solidified issue 7,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",,,,,,,
Unsatisfactory,validation-709,PriceOracle will use the wrong price if the Chainlink registry returns price outside min/max range.,,oracle minAnswer,No longer needed per Chainlink,,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L84-L94,,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L84-L94,,,,,,,
Unsatisfactory,validation-712,The Market Maker does not pay the `swapFee` and it is the taker who pays the `swapFee` in the `executeBuyCreditMarket` function,,"buyer should pay swap fee, more like design choice",Intended design,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L195-L196,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L294-L296""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L195-L196,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L294-L296""",,,,,,,
Unsatisfactory,validation-714,`Size.sellCreditMarket(SellCreditMarketParams)` race condition can force many transaction to revert in normal circumstances,,slippage sell,Intended design. Known Solidified issue 7. Infeasible in the context after all,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L190,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L190,,,,,,,
Unsatisfactory,validation-716,reentrancy in accountinglibrary.sol,,,Low CEI frequently reported by the bots. Invalid assumtions too,,,,"""""",,,,,,,
Unsatisfactory,validation-717,Insufficient access control on Default admin which can compromise the protocol,,,"_grantRole(DEFAULT_ADMIN_ROLE, owner) will take care of it",,,,"""""",,,,,,,
Unsatisfactory,validation-718,Liquidators can be front-runned,,expected behavior,Intended design. Known Solidified issue 7,,,,"""""",,,,,,,
Unsatisfactory,validation-72,ISizeAdmin contract imported but not inherited.,,,Won't compile if there's any error,,,,"""""",,,,,,,
Unsatisfactory,validation-721,Withdraw can be DoSed by an attacker sending debt tokens to user's address,debt not transferrable?,nontransferrable,Intended and known issue,,,,"""""",,,,,,,
Unsatisfactory,validation-725,Lenders can claim far more tokens,,sandwich liquidityindex,Unatructured proof,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/CapsLibrary.sol#L67-L72,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/CapsLibrary.sol#L67-L72,,,,,,,
Unsatisfactory,validation-729,Malicious actor can enforce liquidation to a user,,,Commonly known and infeasible issue in this context. POC lacks proof,,,,"""""",,,,,,,
Unsatisfactory,validation-73,Incorrect `withdrawUnderlyingTokenFromVariablePool` Implementation,,,CEI frequently reported by the bots,,,,"""""",,,,,,,
Unsatisfactory,validation-74,Re-Entrancy Vulnerability in repayDebt Function,,,Low CEI frequently reported by the bots. Invalid assumtions too,,,,"""""",,,,,,,
Unsatisfactory,validation-75,Insufficient Validation in Liquidation Function Leading to Potential Fund Loss,,,Insufficient proof alleging the flaw,,,,"""""",,,,,,,
Unsatisfactory,validation-76,Liquidators have the choice to liquidate a different amount of positions under the same circumstances,,"liq mechanism, relate to validation#201, validation#358",Sporadic proof that has no practical mitigation on protocol design,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L210-L220,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L210-L220,,,,,,,
Unsatisfactory,validation-77,Vulnerabilities in `executeDeposit` Function Endanger Deposit Process,,,Insufficient proof alleging the flaw,,,,"""""",,,,,,,
Unsatisfactory,validation-79,"Invalid CR validation in `Size::compensate`, blocking users from compensating their loans",,too strict CR affect compensate,Violating intended invariant check,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L250,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L250,,,,,,,
Unsatisfactory,validation-8,A reentrancy attack on the withdraw,,,CEI well in place in DepositTokenLibrary.sol,,,,"""""",,,,,,,
Unsatisfactory,validation-80,Some functions doesn't utilize the whenNotPaused modifier,,,Protocol design,,,,"""""",,,,,,,
Unsatisfactory,validation-81,Unauthorised access to buy and sell credit using the BuyCreditLimit library,,,Incorrect perceptions,,,,"""""",,,,,,,
Unsatisfactory,validation-82,Extremely High Gas Consumption on the Multicall library,,,Low QA frequently reported by the bot,,,,"""""",,,,,,,
Unsatisfactory,validation-84,"Ether passed to  withdraw() function will be lost for the caller, can be stolen by other depositor",,,Low QA on user mistake,,,,"""""",,,,,,,
Unsatisfactory,validation-86,Storage Could Be Corrupted During an Upgrade,,QA,Bot: [Low-7]	Upgradable contracts should have a __gap variable,,,,"""""",,,,,,,
Unsatisfactory,validation-88,"Invalid CR validation in `Size::withdraw`, blocking liquidatable users from withdrawing their borrow tokens",,too strict CR affect withdraw,Intended design on consolidated account,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L162,,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L162,,,,,,,
Unsatisfactory,validation-89,Misconfigured Modifier Allows Unauthorised Access to updateConfig Function within the Size contract,,,Compromised admin should be addressed in QA,,,,"""""",,,,,,,
Unsatisfactory,validation-90,"using Contract's native token balance does not provide any guard in Multicall, hence will revert",,,Inadequate proof alleging the flaw as well as the need for such crafted batch,,,,"""""",,,,,,,
Unsatisfactory,validation-91,unhandled return value for transferFrom() call during self liquidation,,,Bot: [Low-20] Unsafe use of transfer()/transferFrom() with IERC20,,,,"""""",,,,,,,
Unsatisfactory,validation-92,Whales can DoS the usage of the protocol,,,Intended design. Known Solidified issue 7,,,,"""""",,,,,,,
Unsatisfactory,validation-94,Numerous different ways for users to create offers that are impossible to take,,feature improvement,Low QA on orderbook spamming. Infeasible in this context,,,,"""""",,,,,,,
Unsatisfactory,validation-97,Potential Reentrancy Vulnerability in Deposit and Withdraw Functions,,,CEI well in place in DepositTokenLibrary.sol,,,,"""""",,,,,,,
